Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,1998,110.95,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,1999,95.73,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2000,92.5,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2001,95.22,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2002,91.51,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2003,126.48,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2004,136.91,Base survey of 2004,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2005,126.48,Base survey of 2004,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2006,136.78,Base survey of 2004,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2007,196.35,Base survey of 2004,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2008,324.62,Base survey of 2004,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2009,221.6,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2010,215.18,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2011,276.36,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2012,332,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2013,275.8,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2014,237.64,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2015,204.8,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2016,199.64,Base survey of 2009,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2017,219.36,Base survey of 2017,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2018,252.98,Base survey of 2017,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2019,244.23,Base survey of 2017,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,U.S. total,10,United States,10,2020,238.41,Base survey of 2017,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,1998,125.97,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,1999,120.69,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2000,129.8,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2001,136.71,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2002,138.6,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2003,196.68,Base survey of 1998,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2004,196.58,Base survey of 2004,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2005,196.74,Base survey of 2004,,30,No specific size,90
Wheat,100,Gross value of production,1,"Primary product, grain","Primary product, grain",31,dollars per planted acre,$ / planted ac,10,Heartland,20,United States,10,2006,217.85,Base survey of 2004,,30,No specific size,90
